675,2021-01-05,Not Specified,Not Specified,Unknown,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
676,2021-01-05,Not Specified,Not Specified,Romance,Internet-social network,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
677,2021-01-05,Not Specified,Not Specified,Unknown,Email,Not Available / non disponible,Victim,2001.93,LOW RISK - Approve
678,2021-01-05,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
679,2021-01-05,Canada,Alberta,Merchandise,Internet,50 - 59,Victim,0,LOW RISK - Approve
680,2021-01-05,Canada,Alberta,Romance,Internet-social network,Not Available / non disponible,Victim,18000,HIGH RISK - Block
681,2021-01-05,Canada,Ontario,Personal Info,Internet,60 - 69,Victim,0,LOW RISK - Approve
682,2021-01-05,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
683,2021-01-05,Canada,Ontario,Unknown,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
684,2021-01-05,Canada,Ontario,"Emergency (Jail, Accident, Hospital, Help)",Direct call,70 - 79,Victim,7000,LOW RISK - Approve
685,2021-01-05,Canada,Ontario,Extortion,Direct call,30 - 39,Victim,0,MEDIUM RISK - Escalate
686,2021-01-05,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
687,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
688,2021-01-05,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
689,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
690,2021-01-05,Canada,Alberta,Personal Info,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
691,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
692,2021-01-05,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
693,2021-01-05,Canada,Ontario,Timeshare,Other/unknown,80 - 89,Victim,74751.05,MEDIUM RISK - Escalate
694,2021-01-05,Canada,Ontario,Unknown,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
695,2021-01-05,Canada,Alberta,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
696,2021-01-05,Not Specified,Not Specified,Phishing,Text message,Not Available / non disponible,Attempt,0,LOW RISK - Approve
697,2021-01-05,Canada,Ontario,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
698,2021-01-05,Canada,Quebec,GRANT,Direct call,30 - 39,Attempt,0,LOW RISK - Approve
699,2021-01-05,Canada,Ontario,Unknown,Direct call,40 - 49,Attempt,0,LOW RISK - Approve
700,2021-01-05,Canada,Alberta,Extortion,Direct call,30 - 39,Attempt,0,MEDIUM RISK - Escalate
701,2021-01-05,Canada,Ontario,Extortion,Direct call,30 - 39,Attempt,0,MEDIUM RISK - Escalate
702,2021-01-05,Canada,British Columbia,Personal Info,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
703,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
704,2021-01-05,Canada,British Columbia,Phishing,Email,40 - 49,Victim,0,LOW RISK - Approve
705,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
706,2021-01-05,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
707,2021-01-05,Not Specified,Not Specified,Personal Info,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
708,2021-01-05,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
709,2021-01-05,Canada,Alberta,Spear Phishing,Email,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
710,2021-01-05,Not Specified,Not Specified,Prize,Text message,Not Available / non disponible,Attempt,0,LOW RISK - Approve
711,2021-01-05,Canada,Manitoba,Phishing,Text message,Not Available / non disponible,Attempt,0,LOW RISK - Approve
712,2021-01-05,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
713,2021-01-05,Canada,Manitoba,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
714,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
715,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
716,2021-01-05,Not Specified,Not Specified,Merchandise,Email,Not Available / non disponible,Victim,70,LOW RISK - Approve
717,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
718,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
719,2021-01-05,Canada,Nova Scotia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
720,2021-01-05,Canada,Quebec,Spear Phishing,Internet,Not Available / non disponible,Victim,5000,LOW RISK - Approve
721,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
722,2021-01-05,Canada,Ontario,Romance,Internet-social network,50 - 59,Victim,6225,MEDIUM RISK - Escalate
723,2021-01-05,Canada,Nova Scotia,GRANT,Internet-social network,70 - 79,Victim,850,LOW RISK - Approve
724,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
725,2021-01-05,Canada,Manitoba,Vendor Fraud,Internet-social network,10 - 19,Victim,4550,LOW RISK - Approve
726,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
727,2021-01-05,Canada,Ontario,Job,Email,20 - 29,Victim,0,LOW RISK - Approve
728,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
729,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
730,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
731,2021-01-05,Canada,Ontario,Extortion,Direct call,40 - 49,Attempt,0,MEDIUM RISK - Escalate
732,2021-01-05,Canada,Quebec,Unknown,Direct call,70 - 79,Attempt,0,LOW RISK - Approve
733,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
734,2021-01-05,Canada,Ontario,Extortion,Direct call,60 - 69,Victim,4740,MEDIUM RISK - Escalate
735,2021-01-05,Canada,Manitoba,Extortion,Direct call,70 - 79,Victim,8000,MEDIUM RISK - Escalate
736,2021-01-05,Canada,Ontario,Extortion,Direct call,30 - 39,Victim,0,MEDIUM RISK - Escalate
737,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
738,2021-01-05,Canada,Saskatchewan,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
739,2021-01-05,Canada,Quebec,Personal Info,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
740,2021-01-05,Canada,Ontario,Counterfeit Merchandise,Internet,30 - 39,Victim,58.17,LOW RISK - Approve
741,2021-01-05,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Victim,0,MEDIUM RISK - Escalate
742,2021-01-05,Canada,Quebec,Spear Phishing,Email,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
743,2021-01-05,Canada,Quebec,Identity Fraud,Internet,10 - 19,Victim,0,LOW RISK - Approve
744,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
745,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
746,2021-01-05,Canada,Ontario,Identity Fraud,Internet-social network,30 - 39,Victim,0,LOW RISK - Approve
747,2021-01-05,Canada,Manitoba,Extortion,Internet,Not Available / non disponible,Attempt,0,LOW RISK - Approve
748,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
749,2021-01-05,Canada,Quebec,Personal Info,Internet,10 - 19,Victim,0,LOW RISK - Approve
750,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
751,2021-01-05,Canada,Quebec,Personal Info,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
752,2021-01-05,Canada,Ontario,Phishing,Text message,60 - 69,Victim,0,LOW RISK - Approve
753,2021-01-05,Canada,Saskatchewan,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
754,2021-01-05,Canada,Ontario,Unauthorized Charge,Other/unknown,50 - 59,Victim,3500,LOW RISK - Approve
755,2021-01-05,Canada,Alberta,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
756,2021-01-05,Canada,Quebec,Vendor Fraud,Internet-social network,30 - 39,Victim,430,LOW RISK - Approve
757,2021-01-05,Canada,Ontario,Romance,Internet-social network,50 - 59,Victim,2550,MEDIUM RISK - Escalate
758,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
759,2021-01-05,Canada,Quebec,Romance,Internet-social network,40 - 49,Victim,15000,HIGH RISK - Block
760,2021-01-05,Canada,Alberta,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
761,2021-01-05,Canada,Ontario,Extortion,Direct call,20 - 29,Victim,1950,MEDIUM RISK - Escalate
762,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
763,2021-01-05,Canada,Ontario,Personal Info,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
764,2021-01-05,Canada,Quebec,Personal Info,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
765,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
766,2021-01-05,Canada,Manitoba,Vendor Fraud,Text message,20 - 29,Victim,650,LOW RISK - Approve
767,2021-01-05,Canada,Quebec,"Emergency (Jail, Accident, Hospital, Help)",Email,50 - 59,Attempt,0,LOW RISK - Approve
768,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
769,2021-01-05,Canada,Ontario,Other,Internet,70 - 79,Victim,0,LOW RISK - Approve
770,2021-01-05,Canada,Quebec,Timeshare,Direct call,60 - 69,Victim,4949.56,LOW RISK - Approve
771,2021-01-05,Canada,Alberta,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
772,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
773,2021-01-05,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
774,2021-01-05,Canada,British Columbia,Personal Info,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
775,2021-01-05,Canada,Quebec,Extortion,Direct call,40 - 49,Attempt,0,MEDIUM RISK - Escalate
776,2021-01-05,Canada,Ontario,Merchandise,Internet,Not Available / non disponible,Victim,294.72,LOW RISK - Approve
777,2021-01-05,Canada,Alberta,Job,Internet-social network,40 - 49,Victim,0,LOW RISK - Approve
778,2021-01-05,Canada,Alberta,Other,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
779,2021-01-05,Canada,Newfoundland And Labrador,Romance,Internet-social network,50 - 59,Victim,7279,MEDIUM RISK - Escalate
780,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
781,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
782,2021-01-05,Canada,Ontario,Extortion,Direct call,10 - 19,Victim,0,MEDIUM RISK - Escalate
783,2021-01-05,Not Specified,Not Specified,Merchandise,Internet,Not Available / non disponible,Attempt,0,LOW RISK - Approve
784,2021-01-05,Canada,Ontario,Merchandise,Internet,20 - 29,Victim,760,LOW RISK - Approve
785,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
786,2021-01-05,Canada,Quebec,Extortion,Direct call,30 - 39,Victim,960,MEDIUM RISK - Escalate
787,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
788,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
789,2021-01-05,Canada,Quebec,Counterfeit Merchandise,Other/unknown,40 - 49,Victim,112.85,LOW RISK - Approve
790,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
791,2021-01-05,Canada,Alberta,Vendor Fraud,Internet,50 - 59,Attempt,0,LOW RISK - Approve
792,2021-01-05,Canada,Ontario,Job,Not Available,20 - 29,Victim,1150,LOW RISK - Approve
793,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
794,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
795,2021-01-05,Canada,Ontario,Phishing,Email,50 - 59,Attempt,0,LOW RISK - Approve
796,2021-01-05,Canada,Quebec,Counterfeit Merchandise,Internet,60 - 69,Victim,27.45,LOW RISK - Approve
797,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,60 - 69,Victim,0,LOW RISK - Approve
798,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,Deceased / Décédé,Victim,0,LOW RISK - Approve
799,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
800,2021-01-05,Canada,Quebec,Phishing,Email,20 - 29,Victim,0,LOW RISK - Approve
801,2021-01-05,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
802,2021-01-05,Canada,Ontario,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
803,2021-01-05,Canada,Ontario,Extortion,Direct call,20 - 29,Victim,7094,MEDIUM RISK - Escalate
804,2021-01-05,Canada,Manitoba,Personal Info,Internet,20 - 29,Victim,0,LOW RISK - Approve
805,2021-01-05,Canada,Ontario,Spoofing,Other/unknown,50 - 59,Other,0,LOW RISK - Approve
806,2021-01-05,Canada,Ontario,Extortion,Direct call,20 - 29,Victim,0,MEDIUM RISK - Escalate
807,2021-01-05,Canada,Manitoba,Foreign Money Offer,Mail,60 - 69,Attempt,0,LOW RISK - Approve
808,2021-01-05,Canada,Alberta,Personal Info,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
809,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
810,2021-01-05,Canada,Alberta,Extortion,Direct call,60 - 69,Attempt,0,MEDIUM RISK - Escalate
811,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
812,2021-01-05,Canada,Ontario,Service,Door to door/in person,20 - 29,Victim,9500,LOW RISK - Approve
813,2021-01-05,Canada,Saskatchewan,Personal Info,Direct call,50 - 59,Victim,0,LOW RISK - Approve
814,2021-01-05,Canada,Alberta,Extortion,Direct call,60 - 69,Attempt,0,MEDIUM RISK - Escalate
815,2021-01-05,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
816,2021-01-05,Canada,Alberta,Other,Email,30 - 39,Attempt,0,LOW RISK - Approve
817,2021-01-05,Canada,Ontario,Vendor Fraud,Text message,30 - 39,Attempt,0,LOW RISK - Approve
818,2021-01-05,Canada,British Columbia,Merchandise,Text message,40 - 49,Victim,405.54,LOW RISK - Approve
819,2021-01-05,Not Specified,Not Specified,Merchandise,Internet,Not Available / non disponible,Victim,150,LOW RISK - Approve
820,2021-01-05,Not Specified,Not Specified,Vendor Fraud,Text message,Not Available / non disponible,Attempt,0,LOW RISK - Approve
821,2021-01-05,Canada,Alberta,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
822,2021-01-05,Canada,Ontario,Personal Info,Direct call,20 - 29,Victim,0,LOW RISK - Approve
823,2021-01-05,Not Specified,Not Specified,Bank Investigator,Direct call,Not Available / non disponible,Victim,5250,LOW RISK - Approve
824,2021-01-05,Canada,British Columbia,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
825,2021-01-05,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
826,2021-01-05,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
827,2021-01-05,Canada,Alberta,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
828,2021-01-05,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
829,2021-01-05,Not Specified,Not Specified,Merchandise,Internet-social network,Not Available / non disponible,Victim,914.11,LOW RISK - Approve
830,2021-01-05,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
831,2021-01-05,Canada,Manitoba,Personal Info,Direct call,60 - 69,Victim,0,LOW RISK - Approve
832,2021-01-05,Canada,Ontario,Merchandise,Mail,Not Available / non disponible,Victim,1272.53,LOW RISK - Approve
833,2021-01-05,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
834,2021-01-05,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
835,2021-01-05,Canada,Saskatchewan,Prize,Direct call,90 - 99,Victim,0,LOW RISK - Approve
836,2021-01-05,Not Specified,Not Specified,Investments,Internet,Not Available / non disponible,Victim,2700,LOW RISK - Approve
837,2021-01-05,Not Specified,Not Specified,Merchandise,Internet,Not Available / non disponible,Victim,1250,LOW RISK - Approve
838,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
839,2021-01-05,Canada,Alberta,Extortion,Direct call,50 - 59,Attempt,0,MEDIUM RISK - Escalate
840,2021-01-05,Not Specified,Not Specified,Romance,Internet,Not Available / non disponible,Victim,25000,MEDIUM RISK - Escalate
841,2021-01-05,Not Specified,Not Specified,Job,Email,Not Available / non disponible,Attempt,0,LOW RISK - Approve
842,2021-01-05,Canada,British Columbia,Identity Fraud,Mail,50 - 59,Victim,0,LOW RISK - Approve
843,2021-01-05,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
844,2021-01-05,Canada,Saskatchewan,Other,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
845,2021-01-05,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
846,2021-01-05,Canada,Saskatchewan,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
847,2021-01-05,Not Specified,Not Specified,Merchandise,Internet,Not Available / non disponible,Victim,0,LOW RISK - Approve
848,2021-01-05,Canada,Quebec,Phishing,Text message,20 - 29,Attempt,0,LOW RISK - Approve
849,2021-01-05,Canada,Ontario,GRANT,Internet-social network,40 - 49,Attempt,0,LOW RISK - Approve
850,2021-01-05,Canada,British Columbia,Unknown,Other/unknown,50 - 59,Attempt,0,LOW RISK - Approve
851,2021-01-05,Canada,British Columbia,Service,Direct call,30 - 39,Victim,0,LOW RISK - Approve
852,2021-01-05,Not Specified,Not Specified,Service,Internet,50 - 59,Attempt,0,LOW RISK - Approve
853,2021-01-05,Not Specified,Not Specified,Foreign Money Offer,Mail,Not Available / non disponible,Victim,0,LOW RISK - Approve
854,2021-01-05,Not Specified,Not Specified,Other,Direct call,Not Available / non disponible,Other,0,LOW RISK - Approve
855,2021-01-05,Not Specified,Not Specified,Unknown,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
856,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
857,2021-01-05,Canada,Alberta,Romance,Internet,30 - 39,Victim,1500,LOW RISK - Approve
858,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
859,2021-01-05,Canada,Quebec,Phishing,Email,Not Available / non disponible,Victim,0,LOW RISK - Approve
860,2021-01-05,Canada,Manitoba,Merchandise,Internet,20 - 29,Victim,650,LOW RISK - Approve
861,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
862,2021-01-05,Canada,Quebec,Phishing,Text message,60 - 69,Attempt,0,LOW RISK - Approve
863,2021-01-05,Not Specified,Not Specified,Extortion,Email,20 - 29,Victim,0,MEDIUM RISK - Escalate
864,2021-01-05,Canada,Ontario,Unknown,Direct call,30 - 39,Attempt,0,LOW RISK - Approve
865,2021-01-05,Not Specified,Not Specified,Unknown,Other/unknown,Not Available / non disponible,Unknown,0,LOW RISK - Approve
866,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
867,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
868,2021-01-05,Canada,British Columbia,Unknown,Other/unknown,20 - 29,Attempt,0,LOW RISK - Approve
869,2021-01-05,Canada,Ontario,Unknown,Other/unknown,40 - 49,Attempt,0,LOW RISK - Approve
870,2021-01-05,Canada,Ontario,Spear Phishing,Email,Not Available / non disponible,Victim,250000,HIGH RISK - Block
871,2021-01-05,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
872,2021-01-05,Not Specified,Not Specified,Merchandise,Internet,Not Available / non disponible,Attempt,0,LOW RISK - Approve
873,2021-01-05,Canada,British Columbia,Identity Fraud,Other/unknown,20 - 29,Victim,0,LOW RISK - Approve
874,2021-01-05,Canada,British Columbia,Spear Phishing,Other/unknown,40 - 49,Attempt,0,LOW RISK - Approve
875,2021-01-05,Canada,Quebec,Extortion,Direct call,Not Available / non disponible,Victim,0,MEDIUM RISK - Escalate
876,2021-01-05,Not Specified,Not Specified,Phishing,Text message,Not Available / non disponible,Attempt,0,LOW RISK - Approve
877,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
878,2021-01-05,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Attempt,0,LOW RISK - Approve
879,2021-01-05,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
880,2021-01-05,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Attempt,0,LOW RISK - Approve
881,2021-01-05,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
882,2021-01-05,Canada,Ontario,Romance,Internet-social network,60 - 69,Victim,4262.5,MEDIUM RISK - Escalate
883,2021-01-05,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
884,2021-01-06,Canada,Ontario,Personal Info,Direct call,20 - 29,Victim,0,LOW RISK - Approve
885,2021-01-06,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
886,2021-01-06,Canada,Ontario,Personal Info,Direct call,60 - 69,Attempt,0,LOW RISK - Approve
887,2021-01-06,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0,LOW RISK - Approve
888,2021-01-06,Canada,Ontario,Phishing,Text message,Not Available / non disponible,Attempt,0,LOW RISK - Approve
889,2021-01-06,Canada,Ontario,Job,Email,30 - 39,Victim,0,LOW RISK - Approve
890,2021-01-06,Canada,British Columbia,Unknown,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
891,2021-01-06,Not Specified,Not Specified,Personal Info,Direct call,30 - 39,Victim,0,LOW RISK - Approve
892,2021-01-06,Canada,Ontario,Extortion,Direct call,20 - 29,Victim,4800,MEDIUM RISK - Escalate
893,2021-01-06,Canada,Quebec,Vendor Fraud,Text message,20 - 29,Victim,750,LOW RISK - Approve
894,2021-01-06,Canada,Quebec,Personal Info,Direct call,Not Available / non disponible,Victim,0,LOW RISK - Approve
895,2021-01-06,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
896,2021-01-06,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
897,2021-01-06,Canada,Ontario,Personal Info,Direct call,50 - 59,Other,0,LOW RISK - Approve
898,2021-01-06,Canada,Ontario,Extortion,Direct call,50 - 59,Attempt,0,MEDIUM RISK - Escalate
899,2021-01-06,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
900,2021-01-06,Canada,British Columbia,Job,Internet-social network,20 - 29,Victim,700,LOW RISK - Approve
901,2021-01-06,Canada,Alberta,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
902,2021-01-06,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0,LOW RISK - Approve
903,2021-01-06,Canada,Ontario,Personal Info,Direct call,30 - 39,Victim,0,LOW RISK - Approve
904,2021-01-06,Not Specified,Not Specified,Merchandise,Internet,Not Available / non disponible,Attempt,0,LOW RISK - Approve
905,2021-01-06,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
906,2021-01-06,Canada,Ontario,Phishing,Email,40 - 49,Victim,0,LOW RISK - Approve
907,2021-01-06,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0,LOW RISK - Approve
908,2021-01-06,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
909,2021-01-06,Not Specified,Not Specified,Merchandise,Email,Not Available / non disponible,Attempt,0,LOW RISK - Approve
910,2021-01-06,Canada,Ontario,Phishing,Text message,40 - 49,Attempt,0,LOW RISK - Approve
911,2021-01-06,Canada,Quebec,Personal Info,Direct call,Not Available / non disponible,Attempt,0,LOW RISK - Approve
912,2021-01-06,Canada,British Columbia,Extortion,Direct call,60 - 69,Attempt,0,MEDIUM RISK - Escalate
913,2021-01-06,Canada,Quebec,Identity Fraud,Other/unknown,80 - 89,Victim,0,LOW RISK - Approve
914,2021-01-06,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
915,2021-01-06,Canada,Quebec,Extortion,Direct call,50 - 59,Attempt,0,MEDIUM RISK - Escalate
916,2021-01-06,Canada,Quebec,Extortion,Direct call,Not Available / non disponible,Attempt,0,MEDIUM RISK - Escalate
917,2021-01-06,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0,LOW RISK - Approve
918,2021-01-06,Canada,Quebec,Vendor Fraud,Internet,Not Available / non disponible,Victim,1573.95,LOW RISK - Approve
919,2021-01-06,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0,LOW RISK - Approve
920,2021-01-06,Canada,Ontario,Loan,Direct call,20 - 29,Attempt,0,LOW RISK - Approve
