1626,2021-01-08,Canada,Ontario,Unknown,Other/unknown,20 - 29,Attempt,0
1627,2021-01-08,Canada,Ontario,Identity Fraud,Door to door/in person,40 - 49,Victim,0
1628,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1629,2021-01-08,Canada,Ontario,Job,Internet-social network,20 - 29,Attempt,0
1630,2021-01-08,Not Specified,Not Specified,Vendor Fraud,Text message,Not Available / non disponible,Victim,22.51
1631,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1632,2021-01-08,Canada,Ontario,Extortion,Direct call,60 - 69,Attempt,0
1633,2021-01-08,Not Specified,Not Specified,Job,Email,Not Available / non disponible,Attempt,0
1634,2021-01-08,Canada,Ontario,Spear Phishing,Email,20 - 29,Attempt,0
1635,2021-01-08,Not Specified,Not Specified,Merchandise,Internet,Not Available / non disponible,Victim,1000
1636,2021-01-08,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Attempt,0
1637,2021-01-08,Not Specified,Not Specified,Service,Direct call,Not Available / non disponible,Victim,0
1638,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
1639,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Attempt,0
1640,2021-01-08,Canada,Alberta,Extortion,Direct call,50 - 59,Attempt,0
1641,2021-01-08,Canada,Alberta,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1642,2021-01-08,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Attempt,0
1643,2021-01-08,Not Specified,Not Specified,Service,Door to door/in person,Not Available / non disponible,Victim,1866.3
1644,2021-01-08,Canada,Saskatchewan,Extortion,Direct call,Not Available / non disponible,Attempt,0
1645,2021-01-08,Not Specified,Not Specified,Unknown,Direct call,60 - 69,Attempt,0
1646,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1647,2021-01-08,Not Specified,Not Specified,Counterfeit Merchandise,Internet,Not Available / non disponible,Victim,448.98
1648,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,70 - 79,Victim,0
1649,2021-01-08,Canada,Ontario,Personal Info,Direct call,50 - 59,Attempt,0
1650,2021-01-08,Canada,Ontario,Personal Info,Direct call,50 - 59,Attempt,0
1651,2021-01-08,Canada,Quebec,Unknown,Direct call,40 - 49,Attempt,0
1652,2021-01-08,Canada,Alberta,Identity Fraud,Other/unknown,60 - 69,Victim,0
1653,2021-01-08,Not Specified,Not Specified,Merchandise,Internet,Not Available / non disponible,Victim,65.12
1654,2021-01-08,Canada,Quebec,Phishing,Email,50 - 59,Attempt,0
1655,2021-01-08,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
1656,2021-01-08,Canada,Quebec,"Emergency (Jail, Accident, Hospital, Help)",Email,80 - 89,Attempt,0
1657,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
1658,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1659,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0
1660,2021-01-08,Canada,Ontario,Extortion,Direct call,Not Available / non disponible,Attempt,0
1661,2021-01-08,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1662,2021-01-08,Canada,British Columbia,Merchandise,Internet-social network,30 - 39,Victim,15.72
1663,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1664,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1665,2021-01-08,Canada,Ontario,Extortion,Direct call,Not Available / non disponible,Attempt,0
1666,2021-01-08,Canada,Manitoba,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1667,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
1668,2021-01-08,Not Specified,Not Specified,Merchandise,Email,20 - 29,Attempt,0
1669,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0
1670,2021-01-08,Canada,Ontario,Personal Info,Direct call,20 - 29,Attempt,0
1671,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0
1672,2021-01-08,Canada,Ontario,Personal Info,Direct call,40 - 49,Attempt,0
1673,2021-01-08,Canada,Quebec,Extortion,Direct call,30 - 39,Attempt,0
1674,2021-01-08,Canada,Quebec,Extortion,Direct call,Not Available / non disponible,Attempt,0
1675,2021-01-08,Canada,Ontario,Job,Email,Not Available / non disponible,Attempt,0
1676,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
1677,2021-01-08,Canada,Saskatchewan,Job,Email,Not Available / non disponible,Attempt,0
1678,2021-01-08,Canada,Nova Scotia,Merchandise,Internet,50 - 59,Victim,195
1679,2021-01-08,Not Specified,Not Specified,Merchandise,Internet-social network,Not Available / non disponible,Victim,150
1680,2021-01-08,Canada,Ontario,Vendor Fraud,Internet,20 - 29,Victim,419.46
1681,2021-01-08,Not Specified,Not Specified,Phishing,Text message,30 - 39,Attempt,0
1682,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1683,2021-01-08,Canada,New Brunswick,Phishing,Email,20 - 29,Attempt,0
1684,2021-01-08,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1685,2021-01-08,Canada,Ontario,Job,Internet-social network,Not Available / non disponible,Victim,1600
1686,2021-01-08,Canada,Quebec,Phishing,Text message,30 - 39,Attempt,0
1687,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
1688,2021-01-08,Canada,Ontario,Personal Info,Direct call,20 - 29,Attempt,0
1689,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1690,2021-01-08,Canada,Ontario,Extortion,Direct call,70 - 79,Attempt,0
1691,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0
1692,2021-01-08,Canada,Quebec,Extortion,Direct call,60 - 69,Attempt,0
1693,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0
1694,2021-01-08,Canada,Ontario,Bank Investigator,Direct call,60 - 69,Victim,0
1695,2021-01-08,Canada,Ontario,Personal Info,Other/unknown,20 - 29,Victim,0
1696,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0
1697,2021-01-08,Canada,Saskatchewan,Vendor Fraud,Text message,40 - 49,Attempt,0
1698,2021-01-08,Not Specified,Not Specified,Unknown,Text message,Not Available / non disponible,Attempt,0
1699,2021-01-08,Canada,Ontario,Vendor Fraud,Internet,Not Available / non disponible,Victim,779.7
1700,2021-01-08,Canada,Newfoundland And Labrador,Vendor Fraud,Text message,60 - 69,Attempt,0
1701,2021-01-08,Canada,Manitoba,Identity Fraud,Other/unknown,20 - 29,Victim,0
1702,2021-01-08,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Victim,0
1703,2021-01-08,Canada,Ontario,Personal Info,Direct call,60 - 69,Attempt,0
1704,2021-01-08,Canada,Ontario,Phishing,Text message,30 - 39,Attempt,0
1705,2021-01-08,Canada,Ontario,Personal Info,Direct call,20 - 29,Victim,0
1706,2021-01-08,Canada,Ontario,Bank Investigator,Direct call,Not Available / non disponible,Victim,350
1707,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1708,2021-01-08,Canada,Prince Edward Island,Identity Fraud,Other/unknown,20 - 29,Victim,0
1709,2021-01-08,Canada,Quebec,Spear Phishing,Email,70 - 79,Other,0
1710,2021-01-08,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
1711,2021-01-08,Not Specified,Not Specified,Prize,Email,Not Available / non disponible,Attempt,0
1712,2021-01-08,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
1713,2021-01-08,Canada,Newfoundland And Labrador,Phishing,Internet,60 - 69,Victim,0
1714,2021-01-08,Canada,New Brunswick,Identity Fraud,Other/unknown,40 - 49,Victim,0
1715,2021-01-08,Canada,Newfoundland And Labrador,Identity Fraud,Other/unknown,40 - 49,Victim,0
1716,2021-01-08,Canada,British Columbia,Investments,Direct call,60 - 69,Victim,35000
1717,2021-01-08,Not Specified,Not Specified,Investments,Direct call,Not Available / non disponible,Attempt,0
1718,2021-01-08,Canada,Quebec,Unknown,Direct call,50 - 59,Attempt,0
1719,2021-01-08,Not Specified,Not Specified,Charity / Donation,Internet-social network,Not Available / non disponible,Attempt,0
1720,2021-01-08,Canada,Ontario,Merchandise,Door to door/in person,60 - 69,Victim,2829
1721,2021-01-08,Canada,Quebec,Bank Investigator,Direct call,40 - 49,Victim,1000
1722,2021-01-08,Not Specified,Not Specified,Prize,Internet-social network,Not Available / non disponible,Victim,81.77
1723,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
1724,2021-01-08,Not Specified,Not Specified,Job,Email,Not Available / non disponible,Attempt,0
1725,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0
1726,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0
1727,2021-01-08,Canada,Quebec,Bank Investigator,Direct call,60 - 69,Attempt,0
1728,2021-01-08,Canada,Alberta,Merchandise,Internet,Not Available / non disponible,Victim,0
1729,2021-01-08,Canada,Ontario,Extortion,Direct call,70 - 79,Attempt,0
1730,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
1731,2021-01-08,Canada,British Columbia,Merchandise,Email,30 - 39,Victim,1800
1732,2021-01-08,Not Specified,Not Specified,Merchandise,Text message,Not Available / non disponible,Attempt,0
1733,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,50 - 59,Victim,0
1734,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
1735,2021-01-08,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
1736,2021-01-08,Canada,Saskatchewan,Identity Fraud,Other/unknown,50 - 59,Victim,0
1737,2021-01-08,Canada,Nova Scotia,Phishing,Fax,Not Available / non disponible,Attempt,0
1738,2021-01-08,Canada,British Columbia,Prize,Mail,70 - 79,Attempt,0
1739,2021-01-08,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
1740,2021-01-08,Canada,Manitoba,Identity Fraud,Other/unknown,30 - 39,Victim,0
1741,2021-01-08,Canada,Alberta,Personal Info,Direct call,70 - 79,Attempt,0
1742,2021-01-08,Canada,Alberta,Personal Info,Direct call,60 - 69,Victim,0
1743,2021-01-08,Canada,Ontario,Extortion,Other/unknown,20 - 29,Attempt,0
1744,2021-01-08,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1745,2021-01-08,Canada,Quebec,"Emergency (Jail, Accident, Hospital, Help)",Email,60 - 69,Attempt,0
1746,2021-01-08,Canada,Ontario,Investments,Internet,70 - 79,Victim,20100
1747,2021-01-08,Canada,Ontario,Spoofing,Other/unknown,50 - 59,Other,0
1748,2021-01-08,Canada,Quebec,Unknown,Direct call,50 - 59,Attempt,0
1749,2021-01-08,Canada,Ontario,Personal Info,Direct call,40 - 49,Attempt,0
1750,2021-01-08,Not Specified,Not Specified,Spear Phishing,Email,Not Available / non disponible,Attempt,0
1751,2021-01-08,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
1752,2021-01-08,Canada,Saskatchewan,Merchandise,Internet-social network,40 - 49,Victim,39.23
1753,2021-01-08,Canada,Quebec,Investments,Internet-social network,30 - 39,Victim,9000
1754,2021-01-08,Not Specified,Not Specified,Phishing,Internet,Not Available / non disponible,Attempt,0
1755,2021-01-08,Canada,Ontario,Extortion,Direct call,50 - 59,Attempt,0
1756,2021-01-08,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Attempt,0
1757,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0
1758,2021-01-08,Canada,Quebec,Extortion,Direct call,40 - 49,Attempt,0
1759,2021-01-08,Canada,Manitoba,Extortion,Direct call,Not Available / non disponible,Attempt,0
1760,2021-01-08,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1761,2021-01-08,Not Specified,Not Specified,Service,Email,Not Available / non disponible,Attempt,0
1762,2021-01-08,Canada,Ontario,Phishing,Text message,50 - 59,Attempt,0
1763,2021-01-08,Canada,North West Territories,Phishing,Text message,30 - 39,Attempt,0
1764,2021-01-08,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
1765,2021-01-08,Canada,Ontario,Extortion,Direct call,30 - 39,Attempt,0
1766,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
1767,2021-01-08,Not Specified,Not Specified,Unknown,Direct call,Not Available / non disponible,Attempt,0
1768,2021-01-08,Not Specified,Not Specified,Investments,Direct call,Not Available / non disponible,Attempt,0
1769,2021-01-08,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1770,2021-01-08,Canada,Ontario,Personal Info,Direct call,Not Available / non disponible,Attempt,0
1771,2021-01-08,Canada,Ontario,Unknown,Direct call,50 - 59,Attempt,0
1772,2021-01-08,Canada,Ontario,Personal Info,Direct call,50 - 59,Attempt,0
1773,2021-01-08,Not Specified,Not Specified,Unknown,Direct call,Not Available / non disponible,Attempt,0
1774,2021-01-08,Canada,Quebec,Merchandise,Email,40 - 49,Attempt,0
1775,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0
1776,2021-01-08,Canada,Ontario,Personal Info,Direct call,20 - 29,Victim,0
1777,2021-01-08,Canada,Ontario,Service,Direct call,Not Available / non disponible,Attempt,0
1778,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0
1779,2021-01-08,Not Specified,Not Specified,Other,Internet-social network,Not Available / non disponible,Victim,0
1780,2021-01-08,Canada,Ontario,Personal Info,Other/unknown,30 - 39,Attempt,0
1781,2021-01-08,Canada,Ontario,Personal Info,Direct call,50 - 59,Victim,0
1782,2021-01-08,Canada,Ontario,Vendor Fraud,Other/unknown,Not Available / non disponible,Victim,51486.42
1783,2021-01-08,Canada,Ontario,Vendor Fraud,Internet,Not Available / non disponible,Victim,700
1784,2021-01-08,Canada,Quebec,Service,Door to door/in person,50 - 59,Attempt,0
1785,2021-01-08,Canada,Quebec,Extortion,Direct call,80 - 89,Attempt,0
1786,2021-01-08,Canada,New Brunswick,Identity Fraud,Other/unknown,70 - 79,Victim,0
1787,2021-01-08,Canada,Ontario,Personal Info,Direct call,50 - 59,Victim,0
1788,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0
1789,2021-01-08,Canada,Quebec,"Emergency (Jail, Accident, Hospital, Help)",Email,60 - 69,Victim,500
1790,2021-01-08,Canada,Ontario,Personal Info,Direct call,70 - 79,Attempt,0
1791,2021-01-08,Canada,Ontario,Vendor Fraud,Text message,30 - 39,Victim,120
1792,2021-01-08,Canada,Alberta,Identity Fraud,Other/unknown,20 - 29,Victim,0
1793,2021-01-08,Canada,Quebec,Other,Direct call,30 - 39,Attempt,0
1794,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
1795,2021-01-08,Canada,Alberta,Merchandise,Internet,40 - 49,Victim,1559.34
1796,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
1797,2021-01-08,Canada,British Columbia,Extortion,Direct call,Not Available / non disponible,Attempt,0
1798,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,60 - 69,Victim,0
1799,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0
1800,2021-01-08,Canada,Quebec,Service,Internet,60 - 69,Victim,0
1801,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,50 - 59,Victim,0
1802,2021-01-08,Canada,Alberta,Identity Fraud,Other/unknown,30 - 39,Victim,0
1803,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
1804,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0
1805,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0
1806,2021-01-08,Canada,British Columbia,Other,Other/unknown,20 - 29,Victim,14.3
1807,2021-01-08,Canada,Quebec,Extortion,Internet,Not Available / non disponible,Victim,0
1808,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0
1809,2021-01-08,Canada,Ontario,Spear Phishing,Email,70 - 79,Attempt,0
1810,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,70 - 79,Victim,0
1811,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,20 - 29,Victim,0
1812,2021-01-08,Canada,Alberta,Identity Fraud,Other/unknown,40 - 49,Victim,0
1813,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,10 - 19,Victim,0
1814,2021-01-08,Canada,Quebec,Extortion,Mail,50 - 59,Victim,0
1815,2021-01-08,Canada,New Brunswick,Unknown,Direct call,50 - 59,Attempt,0
1816,2021-01-08,Canada,Ontario,Extortion,Email,50 - 59,Attempt,0
1817,2021-01-08,Canada,New Brunswick,Spear Phishing,Email,50 - 59,Attempt,0
1818,2021-01-08,Canada,Ontario,Spoofing,Other/unknown,70 - 79,Other,0
1819,2021-01-08,Canada,Nova Scotia,Vendor Fraud,Internet,40 - 49,Victim,800
1820,2021-01-08,Not Specified,Not Specified,Job,Internet,Not Available / non disponible,Attempt,0
1821,2021-01-08,Canada,Alberta,Service,Direct call,60 - 69,Attempt,0
1822,2021-01-08,Canada,Ontario,Personal Info,Other/unknown,10 - 19,Victim,0
1823,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0
1824,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0
1825,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0
1826,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0
1827,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
1828,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0
1829,2021-01-08,Canada,Ontario,Personal Info,Door to door/in person,30 - 39,Victim,0
1830,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,60 - 69,Victim,0
1831,2021-01-08,Canada,Quebec,Vendor Fraud,Internet-social network,30 - 39,Attempt,0
1832,2021-01-08,Canada,Ontario,Extortion,Direct call,30 - 39,Victim,15000
1833,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0
1834,2021-01-08,Canada,Ontario,Job,Email,20 - 29,Attempt,0
1835,2021-01-08,Canada,Quebec,Unauthorized Charge,Other/unknown,20 - 29,Victim,260
1836,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
1837,2021-01-08,Canada,Alberta,Identity Fraud,Other/unknown,20 - 29,Victim,0
1838,2021-01-08,Canada,Ontario,Vacation,Other/unknown,50 - 59,Victim,22557.29
1839,2021-01-08,Canada,Ontario,Job,Other/unknown,50 - 59,Victim,4900
1840,2021-01-08,Canada,Quebec,Merchandise,Internet-social network,30 - 39,Victim,500
1841,2021-01-08,Canada,Ontario,Vendor Fraud,Internet,30 - 39,Victim,2445
1842,2021-01-08,Canada,Manitoba,Phishing,Text message,50 - 59,Attempt,0
1843,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1844,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0
1845,2021-01-08,Canada,Nova Scotia,Vendor Fraud,Internet,10 - 19,Victim,200
1846,2021-01-08,Canada,Ontario,Bank Investigator,Direct call,60 - 69,Victim,100
1847,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
1848,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,70 - 79,Victim,0
1849,2021-01-08,Canada,Saskatchewan,Prize,Direct call,90 - 99,Victim,500
1850,2021-01-08,Canada,Ontario,Extortion,Direct call,20 - 29,Attempt,0
1851,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
1852,2021-01-08,Canada,Ontario,Personal Info,Other/unknown,60 - 69,Victim,0
1853,2021-01-08,Canada,Saskatchewan,Prize,Direct call,80 - 89,Victim,50
1854,2021-01-08,Canada,Quebec,Extortion,Direct call,50 - 59,Victim,0
1855,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,50 - 59,Victim,0
1856,2021-01-08,Canada,Nova Scotia,Identity Fraud,Other/unknown,30 - 39,Victim,0
1857,2021-01-08,Canada,Ontario,Personal Info,Other/unknown,50 - 59,Victim,0
1858,2021-01-08,Canada,Ontario,Personal Info,Direct call,70 - 79,Attempt,0
1859,2021-01-08,Canada,Quebec,Extortion,Other/unknown,60 - 69,Attempt,0
1860,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
1861,2021-01-08,Canada,Quebec,Spear Phishing,Text message,20 - 29,Victim,0
1862,2021-01-08,Canada,Ontario,Extortion,Other/unknown,Not Available / non disponible,Victim,0
1863,2021-01-08,Canada,Quebec,Merchandise,Direct call,Not Available / non disponible,Victim,0
1864,2021-01-08,Not Specified,Not Specified,Personal Info,Direct call,Not Available / non disponible,Attempt,0
1865,2021-01-08,Canada,Manitoba,Identity Fraud,Other/unknown,30 - 39,Victim,0
1866,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0
1867,2021-01-08,Canada,Ontario,Other,Mail,70 - 79,Attempt,0
1868,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0
1869,2021-01-08,Canada,Ontario,Extortion,Direct call,20 - 29,Victim,21760
1870,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
1871,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,30 - 39,Victim,0
1872,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,50 - 59,Victim,0
1873,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1874,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1875,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1876,2021-01-08,Not Specified,Not Specified,Extortion,Email,Not Available / non disponible,Attempt,0
1877,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
1878,2021-01-08,Canada,Ontario,Extortion,Email,60 - 69,Victim,0
1879,2021-01-08,Canada,Alberta,Identity Fraud,Other/unknown,30 - 39,Victim,0
1880,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,Not Available / non disponible,Attempt,0
1881,2021-01-08,Not Specified,Not Specified,Unknown,Internet,Not Available / non disponible,Attempt,0
1882,2021-01-08,Canada,Ontario,Service,Internet,60 - 69,Attempt,0
1883,2021-01-08,Canada,Alberta,Unknown,Direct call,50 - 59,Attempt,0
1884,2021-01-08,Not Specified,Not Specified,Romance,Internet-social network,Not Available / non disponible,Victim,50000
1885,2021-01-08,Not Specified,Not Specified,Merchandise,Internet,Not Available / non disponible,Victim,151.87
1886,2021-01-08,Not Specified,Not Specified,Bank Investigator,Direct call,Not Available / non disponible,Attempt,0
1887,2021-01-08,Canada,British Columbia,Bank Investigator,Direct call,60 - 69,Attempt,0
1888,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,30 - 39,Attempt,0
1889,2021-01-08,Canada,British Columbia,Investments,Internet-social network,30 - 39,Victim,30000
1890,2021-01-08,Canada,Ontario,Merchandise,Text message,30 - 39,Victim,700
1891,2021-01-08,Canada,British Columbia,Merchandise,Mail,Not Available / non disponible,Victim,10.14
1892,2021-01-08,Not Specified,Not Specified,Investments,Internet-social network,Not Available / non disponible,Attempt,0
1893,2021-01-08,Not Specified,Not Specified,Pyramid,Other/unknown,Not Available / non disponible,Attempt,0
1894,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
1895,2021-01-08,Canada,British Columbia,Recovery Pitch,Email,80 - 89,Victim,69500
1896,2021-01-08,Canada,Alberta,Identity Fraud,Other/unknown,30 - 39,Victim,0
1897,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
1898,2021-01-08,Canada,British Columbia,Investments,Other/unknown,20 - 29,Victim,136743.57
1899,2021-01-08,Canada,Nova Scotia,Extortion,Internet-social network,10 - 19,Attempt,0
1900,2021-01-08,Canada,Quebec,Merchandise,Text message,Not Available / non disponible,Attempt,0
1901,2021-01-08,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Attempt,0
1902,2021-01-08,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Attempt,0
1903,2021-01-08,Canada,Ontario,Service,Internet,70 - 79,Victim,0
1904,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,60 - 69,Attempt,0
1905,2021-01-08,Canada,Manitoba,Unknown,Direct call,70 - 79,Attempt,0
1906,2021-01-08,Not Specified,Not Specified,Extortion,Direct call,50 - 59,Attempt,0
1907,2021-01-08,Canada,Ontario,Foreign Money Offer,Other/unknown,20 - 29,Victim,72937.5
1908,2021-01-08,Not Specified,Not Specified,Phishing,Text message,Not Available / non disponible,Attempt,0
1909,2021-01-08,Canada,Ontario,Vendor Fraud,Internet,10 - 19,Victim,160
1910,2021-01-08,Canada,Ontario,Personal Info,Other/unknown,60 - 69,Victim,0
1911,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,30 - 39,Victim,0
1912,2021-01-08,Not Specified,Not Specified,Extortion,Other/unknown,Not Available / non disponible,Attempt,0
1913,2021-01-08,Not Specified,Not Specified,Personal Info,Direct call,30 - 39,Attempt,0
1914,2021-01-08,Not Specified,Not Specified,Identity Fraud,Other/unknown,Not Available / non disponible,Victim,0
1915,2021-01-08,Not Specified,Not Specified,Extortion,Email,Not Available / non disponible,Victim,0
1916,2021-01-08,Not Specified,Not Specified,Merchandise,Text message,Not Available / non disponible,Attempt,0
1917,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0
1918,2021-01-08,Canada,British Columbia,Identity Fraud,Other/unknown,40 - 49,Victim,0
1919,2021-01-08,Not Specified,Not Specified,Prize,Internet-social network,Not Available / non disponible,Attempt,0
1920,2021-01-08,Canada,Ontario,Vendor Fraud,Email,60 - 69,Victim,220
1921,2021-01-08,Not Specified,Not Specified,Phishing,Email,Not Available / non disponible,Attempt,0
1922,2021-01-08,Not Specified,Not Specified,Unknown,Other/unknown,Not Available / non disponible,Attempt,0
1923,2021-01-08,Not Specified,Not Specified,Phishing,Text message,20 - 29,Attempt,0
1924,2021-01-08,Not Specified,Not Specified,Personal Info,Door to door/in person,Not Available / non disponible,Victim,0
1925,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,40 - 49,Victim,0
1926,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,20 - 29,Victim,0
1927,2021-01-08,Canada,Quebec,Identity Fraud,Other/unknown,40 - 49,Victim,0
1928,2021-01-08,Canada,Ontario,Identity Fraud,Other/unknown,30 - 39,Victim,0
